code,corpname,title,link,description,pubDate
013650,데코,맥신 관련주 &apos;下&apos; 2차전지 관련주 &apos;上&apos; 에코프로·이엔플러스·APS·센코 &apos;희...,https://www.thekpm.com/news/articleView.html?idxno=169752,"에코프로, 에코프로에이치엔, TKG휴켐스 주가가 상승, DL이앤씨, 후성, SGC에너지, 그린케미칼, 이건산업, 유니드, 에코바이오, KC코트렐, 한솔홈<b>데코</b> 종목은 하락 거래중인 것으로 나타났다. 사진=이엔플러스... ",2023-08-22 14:50:00
013650,데코,[유통워치] 아성다이소 &apos;포장용품&apos;·CJ프레시웨이 &apos;쿠킹클래스&apos;·쿠팡 &apos;디지털...,http://www.newswatch.kr/news/articleView.html?idxno=64442,택배 <b>데코</b> 스티커는 &apos;개봉주의&apos; &apos;FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커다. 룰루랄라 박스테이프는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 보라색 등으로 프린팅 됐다. 아성다이소 관계자는 &quot;기존의... ,2023-08-22 14:42:00
013650,데코,"아성다이소, ‘택배?포장용품 기획전’…총 70여종 상품 구성",https://thepublic.kr/news/view/1065589643483871,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라... ",2023-08-22 14:26:00
013650,데코,"아성다이소, 즐거운 택배생활 아이템 선보여…&apos;기획전&apos; 진행",http://www.financialreview.co.kr/news/articleView.html?idxno=25282,"&apos;택배 <b>데코</b> 스티커&apos;는 개봉주의, FRAGILE 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 룰루랄라 문구가 퍼플 또는 옐로우 컬러로 프린팅 된... ",2023-08-22 14:20:00
013650,데코,"아성다이소, &apos;택배?포장용품 기획전&apos; 진행",http://www.wolyo.co.kr/news/articleView.html?idxno=228086,"이 밖에 &apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로... ",2023-08-22 14:12:00
013650,데코,"아성다이소, 택배 포장용품 기획전 진행",http://www.srtimes.kr/news/articleView.html?idxno=141122,"받는 사람에게 언박싱의 재미를 더해줄 수 있도록 &apos;택배 <b>데코</b> 스티커&apos;, &apos;개봉주의, FRAGILE&apos;, &apos;룰루랄라 박스테이프&apos; 등도 있다. 아성다이소 관계자는 &quot;기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가... ",2023-08-22 13:50:00
013650,데코,"[생활경제 이슈] 아성다이소, ‘택배 포장용품 기획전’ 진행 外",http://www.lawissue.co.kr/view.php?ud=202308221254152848204ead0791_12,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라... ",2023-08-22 12:56:00
013650,데코,"[Daily Pick유통] 갤러리아, MCM, 푸드나무, 다이소, SPC, 하이트진로",https://www.ngetnews.com/news/articleView.html?idxno=422661,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 토끼 캐릭터를 결합한 스티커다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅 된 테이프다. SPC 티트라, &apos;프루티... ",2023-08-22 12:36:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행",http://www.newsdream.kr/news/articleView.html?idxno=45718,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 12:28:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행...박스·보호용품 등 70여종",https://www.job-post.co.kr/news/articleView.html?idxno=83549,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. 아성다이소 관계자는 &quot;기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가... ",2023-08-22 12:24:00
