entno,corpname,code,crno
00925295,에프엔씨엔터,173940,1101113580390
00486370,성창오토텍,080470,1313110020308
01015160,와이팜,332570,1717110071503
00321204,관악산업,076340,1101111569817
00610083,비아트론,141000,1101112405721
00152127,심텍홀딩스,036710,1501110006185
00876865,네오오토,212560,1101114255801
01065785,노브메타파마,229500,1101114465111
00618410,상상인인더스트리,101000,1955110072268
00496225,이엠네트웍스,087730,2149110013377
01141599,차백신연구소,261780,1101111992670
00173874,넥센타이어,002350,1101110014219
00138224,쌍용씨앤이,003410,1101110037823
00135962,신라교역,004970,1101110008254
00653024,진에어,272450,1201110454976
01412725,두산퓨얼셀,336260,2149110058935
00203582,한솔홈데코,025750,1101110825624
01063990,로보로보,215100,1101115638741
00938721,필옵틱스,161580,1351110088083
01309795,알로이스,297570,1101116735067
00136004,신라에스지,025870,1101110224727
00250997,대정화금,120240,1101110510415
00579999,고영,098460,1101112508088
00599957,슈프리마에이치큐,094840,1101111960437
00117726,동양피스톤,092780,1243110003379
00116806,하스코,012760,1345110002135
00151447,천지산업,001490,1101110133027
00165583,E1,017940,1101110381387
00124805,푸른저축은행,007330,1101110117211
00585608,커넥트웨이브,119860,1101112551996
00860332,메리츠금융지주,138040,1101114566406
00307189,에스케이엔펄스,057500,1347110014631
00444329,위메이드,112040,1101111873755
00162081,한국투자파트너스,019560,1101110511398
01217829,엔에프씨,265740,1201110608755
00651901,에어부산,298690,1801110605121
00158909,하나은행,004940,1101110672538
00871833,에스티팜,237690,1545110039704
00159023,SK텔레콤,017670,1101110371346
01562589,LX홀딩스,383800,1101117875359
00919966,신라젠,215600,1801110550194
01250374,에스에스알,275630,1101114422103
00542074,나노캠텍,091970,1345110037710
00202060,구영테크,053270,1747110001791
00138297,STX,011810,1942110000183
00160010,한국큐빅,021650,1350110031042
00415707,엔텔스,069410,1101112029456
00159795,한국카본,017960,1801110054691
00807379,신흥에스이씨,243840,1348110178873
00503668,LIG넥스원,079550,1101111516933
00118521,진원생명과학,011000,1101110191562
00161383,한미반도체,042700,1201110038423
01264234,엘에이티,311060,1358110251222
00105952,LS,006260,1101110003965
00339391,한화시스템,272210,1760110020640
00397252,조이시티,067000,1101111041633
00125080,AK홀딩스,006840,1101110029721
00366517,KC산업,112190,1312110004403
01310269,HDC현대산업개발,294870,1101116740008
00378628,KH바텍,060720,1760110007234
00216762,한양이엔지,045100,1101110582547
00897752,천보,278280,1511110031157
00406046,STX중공업,071970,1942110048381
00206039,경남스틸,039240,1942110006090
00160621,한국화장품제조,003350,1101110037427
00121941,대상,001680,1101110327125
00253985,국보디자인,066620,1101110564066
00614593,넥스트아이,137940,1348110037954
00340096,미래에셋벤처투자,100790,1101111710527
00868705,윈스,136540,1311110272002
00363246,우원개발,046940,1101111600794
00539274,대상홀딩스,084690,1101113280099
00145473,이글벳,044960,1101110361008
00357607,케이피티유,054410,1350110047883
00259590,바른손이앤에이,035620,1101111354961
00535676,테크윙,089030,1348110072942
00365624,아이윈,090150,1845110020244
01414422,아이비김영,339950,1101117257507
00430089,삼보오토,070080,1314110133612
00688996,KB금융,105560,1101113975517
01180118,코람코더원리츠,417310,1101115837294
00136925,신원종합개발,017000,1101110350712
00447007,알리코제약,260660,1350110038048
00916516,흥국에프엔비,189980,2801110086726
00103006,고려제강,002240,1801110001220
00575106,씨유테크,376290,1313110055652
01397772,큐라클,365270,1101116058485
00110583,DH오토웨어,025440,1101110254344
00117744,메리츠화재해상보험,000060,1101110013328
01166109,예선테크,250930,1101116122470
01441611,원티드랩,376980,1311110405166
00133991,세아특수강,019440,1746110005478
00130763,서울반도체,046890,1101110522436
00533508,제이엠티,094970,1101111551749
00267942,큐캐피탈,016600,1101110339691
00264714,SG&G,040610,1101110984199
00643656,위메이드맥스,101730,1101111401051
00580199,메디톡스,086900,1648110016928
01095722,심텍,222800,1501110205802
00103592,광동제약,009290,1101110152134
00265421,인지디스플레,037330,1350110036315
00405320,웹젠,069080,1101111955694
00153861,태영건설,009410,1101110155451
01319808,한일시멘트,300720,1101116799203
00203023,시노펙스,025320,1746110004644
01506848,비스토스,419540,1101112317653
00609661,티쓰리,204610,1101111942485
01061497,FSN,214270,1101115617076
01026157,쏘카,403550,2201110087049
00216498,성도이엔지,037350,1101110574669
00298340,에스티아이,039440,1346110009460
01524507,핀텔,291810,1101115829944
00549891,케어젠,214370,1101112310946
00554024,셀트리온헬스케어,091990,1341112007066
00163114,서연,007860,1101110129026
00653103,SBW생명과학,151910,1358110109900
00297448,플래스크,041590,1101111625271
00787376,대성에너지,117580,1701110387416
00684802,에이플러스에셋,244920,1101113691973
00177870,대창솔루션,096350,1801110028042
01244601,카카오페이,377300,1311110478337
00161444,한국씨티은행,016830,1101110303539
00150244,하이트진로,000080,1101110028591
01174038,자비스,254120,1101116178564
00273420,이스트소프트,047560,1101110974851
01095704,케이엠제약,225430,1101115779909
01206717,마이크로엔엑스,448780,1701110200585
00230911,HRS,036640,1244110001008
00228059,휴온스글로벌,084110,1101110400202
00166528,서암기계공업,100660,2042110000784
00108977,대구백화점,006370,1701110003814
00245472,티씨케이,064760,1346110007844
00128971,DL건설,001880,1101110163115
01187148,케어랩스,263700,1201110607278
01456011,디어유,376300,1101116450615
00858124,알에스오토메이션,140670,1345110147171
00255044,현대에이치티,039010,1101111539597
00148522,퍼스텍,010820,1942110000133
00353610,이니텍,053350,1601110063240
00158501,에스원,012750,1101110221939
00125965,KH 전자,111870,1243110021149
00117267,동양생명,082640,1101110624688
00101044,에이프로젠바이오로직스,003060,1101110036396
00335076,오픈베이스,049480,1101110889836
00113410,CJ대한통운,000120,1101110006167
00117188,효성,004800,1101110030497
00134963,송원산업,004430,1801110000636
01302853,아이씨에이치,368600,1348110250671
01494118,노을,376930,1101115906974
00270113,멕아이씨에스,058110,1341110063143
00113191,코리안리,003690,1101110226533
00124106,부산은행,005280,1801110002997
00386937,국민은행,060000,1101112365321
01263022,BGF리테일,282330,1101116555770
00149239,조일알미늄,018470,1701110021543
01133217,카카오뱅크,323410,1311110435767
00136378,신세계,004170,1101110028848
00876908,모트렉스,118990,1101112341850
00166500,화천기계,010660,1101110342181
00520887,비상교육,100220,1101112427098
00441650,케이씨에스,115500,1760110032132
00129387,삼화페인트공업,000390,1101110014433
01185867,퓨쳐메디신,341170,1101115742831
00936787,애경케미칼,161000,1101114951243
00250137,와이어블,065530,1101111359630
00113544,대한화섬,003830,1101110012437
00127909,삼일,032280,1746110001244
00243757,인포뱅크,039290,1101111166803
01032413,해성디에스,195870,1942110223694
00478900,빅솔론,093190,1358110087297
01494154,지니너스,389030,1101116728781
01261893,케이씨텍,281820,1346110087565
00238782,다우데이타,032190,1101110863484
00126362,삼성SDI,006400,1101110394174
01028164,광주은행,192530,2001110396882
00854997,에스디바이오센서,137310,1358110191121
00346966,에코솔루션,052510,1101111523623
00896285,삼양사,145990,1101114720945
00126937,삼양홀딩스,000070,1101110026181
00303873,CJ CGV,079160,1101111673220
00453929,메디포스트,078160,1101112007709
00242378,이지홀딩스,035810,1101110565163
00148948,조비,001550,1101110086599
00109453,케이조선,067250,1801110002814
01405390,핌스,347770,1201110799950
01507810,애니메디솔루션,390110,1101116259174
00553025,데이터스트림즈,199150,1101112331918
00111227,대양제지,006580,1341110000400
00445160,디이엔티,079810,1615110044697
00896753,스킨앤스킨,159910,1311110165843
00140779,영보화학,014440,1601110012742
00124151,부산주공,005030,1801110002682
00153393,태광산업,003240,1101110185276
00679314,동성케미컬,102260,1801110633031
00157070,한국단자공업,025540,1201110002957
01137383,카카오게임즈,293490,1311110351682
01587056,엔젯,419080,1101114175728
01114586,셀레믹스,331920,1101114481282
00113562,롯데손해보험,000400,1101110014459
01146822,아이퀘스트,262840,1101111346439
00965062,코셋,189350,2101110025083
01513440,파이버프로,368770,1101117648186
01014718,제노코,361390,1311110127512
00592653,유비벨록스,089850,1101112062167
01430475,코람코에너지리츠,357120,1101117320320
00112651,대창,012800,1301110007137
00343127,자유투어,046840,1101111099153
00269852,폴라리스오피스,041020,1101111398117
01074862,메가스터디교육,215200,1101115685966
00870861,와이엠씨,155650,1615110096292
00176914,다우기술,023590,1101110414758
01354740,브이씨,365900,1101113197088
00390365,토비스,051360,1349110013457
00189538,피델릭스,032580,1101110717441
00231354,파워넷,037030,1412110006738
00358271,에스에프에이,056190,1942110032714
01032486,두산밥캣,241560,1101115402237
00140177,GS리테일,007070,1101110090037
00491938,GH신소재,130500,1955110052004
01535150,SK리츠,395400,1101117815446
01169498,젬,248020,1101114160779
00174527,화성산업,002460,1701110001131
01437432,디티앤씨알오,383930,1101116363313
00306719,에스텍,069510,1845110021812
01112700,에스엘에스바이오,246250,1101113602524
00173351,삼진,032750,1341110005351
00158565,한국알콜,017890,1812110003728
00178851,동양에스텍,060380,1601110004426
00225706,JW생명과학,234080,1350110057395
00123523,창해에탄올,004650,2013110000107
00407285,아이컴포넌트,059100,1301110060490
00445054,하나마이크론,067310,1648110021208
00629212,딜리,131180,1154110011579
00219440,휴맥스홀딩스,028080,1101110604200
00657783,모델솔루션,417970,1101113176925
01061558,덕산네오룩스,213420,1615110176036
00255619,강원랜드,035250,1449110001666
00239596,쎄니트,037760,1942110018855
00133089,성원,015200,1243110006349
00117601,유안타증권,003470,1101110042492
01109122,에스엘테라퓨틱스,258540,1101114643626
01309069,타이드,346010,1101114449694
00181712,SK,034730,1101110769583
00631518,SK이노베이션,096770,1101113710385
00117577,오리온홀딩스,001800,1101110004690
00125150,SGC에너지,005090,1101110079817
00166573,환인제약,016580,1101110339542
00261656,잉크테크,049550,1101110866785
00263654,오스코텍,039200,1615110028691
00126487,F&F 홀딩스,007700,1101110126783
00577335,대성하이텍,129920,1701110205600
00263371,한국경제TV,039340,1101111767510
00113508,노루홀딩스,000320,1341110002878
00269922,인바디,041830,1101111271834
00153755,태양금속공업,004100,1101110003212
00132804,성신양회,004980,1101110072928
01222432,에스제이그룹,306040,1101113856618
01020843,원익피앤이,217820,1348110045535
01437186,ESR켄달스퀘어리츠,365550,1101117398989
00945776,지슨,289860,1801110317619
00862853,플레이디,237820,1311110251048
00244455,케이티앤지,033780,1601110067804
00139889,SKC,011790,1301110001585
00106623,현대위아,011210,1942110000125
00131850,SK증권,001510,1101110037112
00157636,케이피에프,024880,1301110010841
00407975,엔터미디어,068420,1101111035595
00174208,진성티이씨,036890,1348110002155
01586455,꿈비,407400,1601110383490
00659976,영화테크,265560,1615110038129
00447575,제이앤티씨,204270,1101111334583
00875307,야스,255440,1101112494451
01160512,헝셩그룹,900270,0000000000000
01020269,탈로스,434190,2811110093358
01290132,에이아이더뉴트리진,311960,1101114969006
00785475,원익피앤이,131390,1342110063894
00255275,HB테크놀러지,078150,1311110030335
00855093,선진,136490,1344110046664
00576798,디아이티,110990,1348110112334
00117230,TYM,002900,1101110032899
00128412,삼진제약,005500,1101110088652
00143262,우진아이엔에스,010400,1101110175467
01159233,솔루엠,248070,1358110272682
01012066,HK이노엔,195940,1101115379692
00160861,한농화성,011500,2111110001090
00114093,덕성,004830,1341110000096
00144395,동서,026960,1101110180888
00135795,신도리코,029530,1101110034960
00181299,상아프론테크,089980,1201110038209
00409371,인베니아,079950,1348110056871
01364747,가온칩스,399720,1311110319656
01152470,펄어비스,263750,1341110195582
00347442,모보,051810,1201110017336
00415628,세진중공업,075580,2301110060126
00173740,신한,005450,1101110087018
00654272,램테크놀러지,171010,1345110053211
00373447,서린바이오,038070,1101110998124
00990165,아세아시멘트,183190,1101115238096
00199076,동일기연,032960,1341110012687
00809517,아이엠텍,226350,1355110112107
00165680,호텔신라,008770,1101110145519
00123718,부광약품,003000,1101110030405
01012987,아모센스,357580,1244110093120
00159342,한국정보통신,025770,1101110426688
00327819,선익시스템,171090,1101110700555
00129509,한익스프레스,014130,1243110015051
00257732,한국정밀기계,101680,1943110006189
00793155,핸디소프트,220180,1311110243912
00176516,금화피에스시,036190,1101110295778
00138367,플레이위드,023770,1601110007660
00684714,풍산,103140,1313110083497
00126371,삼성전기,009150,1301110001626
00148993,하이트진로홀딩스,000140,1101110013766
00565154,이노션,214320,1101113229097
00106313,금호건설,002990,1101110134877
01686755,파인엠텍,441270,1341110618279
00238199,로지시스,067730,1101111293119
00111999,대원제약,003220,1101110103955
01153293,제이엘케이,322510,1101115340065
00141282,에이치디씨영창,001890,1201110006165
00593032,LF,093050,1101113555187
00103644,비츠로테크,042370,1101110086169
00124799,사조산업,007160,1101110112328
00352064,프리엠스,053160,1101110660830
00133511,SG세계물산,004060,1101110048002
00414601,유니퀘스트,077500,1101111216757
00199988,동아화성,041930,1801110021509
00160302,코스모화학,005420,1101110152738
00136095,조은저축은행,031920,1101110129612
00416654,유엔젤,072130,1311110041192
00384762,파커스,065690,1201110041327
01208885,경동도시가스,267290,2301110274751
00577380,신진에스엠,138070,1348110061937
00102140,경인전자,009140,1101110150229
00435969,인피니트헬스케어,071200,1101112683179
00292434,인트론바이오,048530,1101111636004
00670340,씨에스윈드,112610,1101113509887
00171867,에스씨디,042110,1345110005858
00131018,서울제약,018680,1301110008721
00258102,지엔코,065060,1101111421257
00230425,나노엔텍,039860,1101110550502
00287788,정상제이엘에스,040420,1243110039762
00173795,신흥,004080,1101110047864
00307897,신한카드,032710,1101110412926
00159209,한전기술,052690,1101110186307
01117246,EMB,278990,1341110364153
01047840,미스터블루,207760,1101115535038
01246742,테크트랜스,258050,1748110058069
01419135,이노진,344860,1101113301944
00587457,갤럭시아머니트리,094480,1101111081928
00760971,크래프톤,259960,1101113645772
00126256,삼성생명,032830,1101110005953
00666204,제너셈,217190,1246110236750
00124276,부스타,008470,1243110002628
00328191,케이에스피,073010,1801110328550
00155151,피에이치에이,043370,1701110021006
00143527,경동인베스트,012320,1812110000906
00148470,제일전기공업,199820,1801110037887
00611286,블루탑,191600,1246110281820
00138446,아가방컴퍼니,013990,1101110250855
00296263,YW,051390,1311110021699
00269612,파워로직스,047310,1101111459191
00111218,KD,044180,1201110012914
00495086,픽셀플러스,087600,1601110096473
00479787,인텍플러스,064290,1101111204637
00258801,카카오,035720,1101111129497
00876643,엔피디,198080,1101114275958
00350482,성우테크론,045300,1942110025941
00230814,디아크,078590,1913110002354
00256715,국순당,043650,2013110001155
00219097,BGF,027410,1101111105215
00295857,코다코,046070,1201110147422
00799177,삼기,122350,1101114249458
00127936,삼일기업공사,002290,1101110012825
00154055,태원물산,001420,1101110086771
01091054,쎄노텍,222420,1101115733509
00447928,네오티스,085910,1346110015095
00103130,플레이그램,009810,1101110286412
00428251,현대백화점,069960,1101112644725
00927558,유바이오로직스,206650,1101114294122
00144164,SK가스,018670,1101110413247
01214743,더네이쳐홀딩스,298540,1101112958259
00159564,한국주강,025890,1943110000537
00759294,와이솔,122990,1358110154111
00112165,디아이씨,092200,1801110025147
00149804,대유에이텍,002880,1115110000136
00764807,골프존데카,183410,1101112911992
00340917,동원F&B,049770,1101112101816
00346610,이노시스,056090,1101111453648
00513948,녹십자엠에스,142280,1345110076627
00356927,에이디칩스,054630,1101111261405
00445799,서원인텍,093920,1351110045041
00366845,탑엔지니어링,065130,1760110007937
01042085,엑셈,205100,1101115496868
01326279,아이엘사이언스,307180,1101116859099
01497869,티와이홀딩스,363280,1101117608502
00109189,대덕,008060,1301110007608
01316227,효성티앤씨,298020,1101116770138
00222532,LG헬로비전,037560,1101111144297
01478712,대덕전자,353200,1314110460809
00875237,씨앤투스,352700,2301110096064
00143314,에이엔피,015260,1243110006456
00138701,아세아,002030,1101110030710
00300405,오리엔트정공,065500,1812110008083
00983271,엔에이치엔,181710,1311110350139
00364306,성우전자,081580,1243110020000
01099667,에스디생명공학,217480,1101113971466
00377018,기가레인,049080,1101111867831
00104537,국영지앤엠,006050,1101110103707
00244783,한네트,052600,1101111402851
00112022,대원화성,024890,1101110165393
00148276,제일기획,030000,1101110139017
00298270,안랩,053800,1101111138985
01336762,라이프시맨틱스,347700,1101114969189
01396931,유엑스엔,337840,1311110312428
00152783,코메론,049430,1801110047399
00302926,현대로템,064350,1942110036336
00201450,SK렌터카,068400,1101110577233
00411808,제이오,418550,1244110019788
00101336,경남에너지,008020,1901110001509
01442966,마스턴프리미어리츠,357430,1101117408720
00167280,폴루스바이오팜,007630,1101110125967
00888347,휴젤,145020,1101112380890
00625942,한솔아이원스,114810,1348110109828
00105299,금강공업,014280,1801110034320
00102751,고려산업,002140,1801110001494
00110893,대신증권,003540,1101110042955
01408999,웨이버스,336060,1101117224647
00129235,삼화왕관,004450,1341110003462
01316236,효성화학,298000,1101116770188
00623661,원익머트리얼즈,104830,1501110101662
00161408,케이비캐피탈,021960,1301110013499
00159102,DB손해보험,005830,1101110095285
01076550,주노콜렉션,221670,2850110160767
00149646,기업은행,024110,1101350000903
00111014,애큐온저축은행,007640,1101110126014
01251489,라온피플,300120,1311110246859
00480048,모다이노칩,080420,1355110106027
00618401,크루셜텍,114120,1648110019948
00108913,대교,019680,1101110514029
00171265,파라다이스,034230,1101110129274
00226866,인탑스,049070,1341110013552
00361488,텔코웨어,078000,1101111848394
00220969,오공,045060,1243110001513
00122898,벽산,007210,1101110113384
01416642,다보링크,340360,1101117263174
01157235,아스타,246720,1311110157098
01101041,패션플랫폼,225590,1101115782473
00132488,신세계톰보이,012580,1101110219497
01327092,라닉스,317120,1311110103158
00365758,아이앤씨,052860,1101111342213
00603348,케이아이엔엑스,093320,1101111999593
00667425,에이팩트,200470,1344110035203
00113535,대한해운,005880,1101110008212
00808022,메지온,140410,1101112615578
00937324,한국타이어앤테크놀로지,161390,1101114952093
00168331,국동,005320,1101110084767
00626710,한국월드와이드베트남부동산개발특별자산1호투자회사,096300,1101113614058
00939331,한국콜마,161890,1647110030756
00301422,우수AMS,066590,1943110003995
00972293,파멥신,208340,1601110247141
00915508,알엔투테크놀로지,148250,1156110036979
01462605,지투파워,388050,1351110102065
00557508,GKL,114090,1101113301457
00210980,원익,032940,1753110001158
00296005,우리로,046970,2001110093313
01077577,우리산업,215360,1345110257251
00308559,코디,080530,1301110050847
00153278,서연탑메탈,019770,1101110519003
00988364,SGA솔루션즈,184230,1101115221158
00187725,코콤,015710,1243110005359
00231372,롯데관광개발,032350,1101110115504
00838962,알서포트,131370,1101114398859
00221728,하츠,066130,1156110003902
00256043,비씨월드제약,200780,1243110005515
00761952,아나패스,123860,1101112663436
00129271,삼화전기,009470,1501110000856
00164812,현대코퍼레이션,011760,1101110205850
00164645,HMM,011200,1101110193740
00188797,포메탈,119500,1301110010669
00638539,뉴로스,126870,1601110098073
01026616,유투바이오,221800,1101114022325
00656021,시티랩스,139050,1211110142596
01221752,지에프씨생명과학,388610,1101112548993
00756163,볼빅,206950,1545110040511
00526696,웨이브일렉트로,095270,1311110043271
01243161,인산가,277410,1101116471554
01069736,한독크린텍,256150,1601110165806
00660033,씨엔플러스,115530,1201110330796
00599595,BGF에코머티리얼즈,126600,1350110079381
00167208,흥아해운,003280,1101110515275
00111810,대웅,003090,1311110000271
00989664,코아스템켐온,166480,1501110077665
01070857,켐온,217600,1101115678846
00540340,코리아센터,290510,1101111849714
00397289,오텍,067170,1101110795455
01116380,씨앤에스링크,245450,1101112072869
00172291,더존비즈온,012510,1201110005266
00103176,흥국화재,000540,1101110016728
00104519,국보,001140,1101110296073
00126788,삼아제약,009300,1341110000765
01263527,카이노스메드,284620,1101116558469
00374020,이엘피,063760,1101111790834
01139965,스튜디오미르,408900,1101114460046
01335851,박셀바이오,323990,2052110029832
00462121,이노와이어리스,073490,1101112078073
00526599,덴티움,145720,1351110052892
00616290,이엠넷,123570,1101111946601
00372226,티에스이,131290,1615110017818
00126186,삼성에스디에스,018260,1101110398556
00300548,현대리바트,079430,1345110034097
00766106,트루윈,105550,1601110207244
00560982,바이오솔루션,086820,1301110057421
00765462,씨에스베어링,297090,1801110611863
01109955,링크제니시스,219420,1101112914459
01571107,오픈엣지테크놀로지,394280,1311110501435
00372882,KTcs,058850,1601110119712
00160047,한국앤컴퍼니,000240,1101110034233
00362441,현대오토에버,307950,1101111935638
00188089,한섬,020000,1101110531578
00878915,DGB금융지주,139130,1701110429523
00635134,CJ제일제당,097950,1101113748253
00164742,현대자동차,005380,1101110085450
00106368,금호석유화학,011780,1101110205975
00264228,위즈코프,038620,1101111136145
00137058,신일제약,012790,1152110000790
00843900,육일씨엔에쓰,191410,1101113637810
00149026,CS홀딩스,000590,1101110008486
00256380,유아이엘,049520,1101110320955
00167004,흥구석유,024060,1701110002676
00295370,제이앤케이인더스트리,039230,1101111284259
01199189,이랜시스,264850,1101116314449
00302120,피앤텔,054340,1101111433393
00874937,탑선,180060,1601110248652
01416572,세림B&G,340440,1101117262754
00990396,뿌리깊은나무들,266170,1101114339316
00323868,웹케시,053580,1101111731135
01405585,윙스풋,335870,1101117222352
00104786,미래아이앤지,007120,1101110100951
00112721,대창스틸,140520,1101110276116
00624998,제닉,123330,1345110052677
00624509,디바이스이엔지,187870,1615110052450
00123781,부국철강,026940,2001110001407
00604815,에스디시스템,121890,1311110060530
00454946,그린케미칼,083420,1614110012349
00353018,파나케이아,058530,1101111005879
00812362,디에스앤엘,141020,1311110170264
00606293,나이스디앤비,130580,1101112629347
00155498,풍림산업,001310,1101110031908
00608802,텔콘RF제약,200230,1345110031382
01188730,SK시그넷,260870,2058110018148
00135999,신라섬유,001000,1701110014522
00309831,알에프텍,061040,1350110045639
01381984,비트나인,357880,1101115255214
01316245,효성중공업,298040,1101116770154
00366942,미코,059090,1346110012744
00261285,한국가스공사,036460,1146710006125
01291317,더블유씨피,393890,1511110058698
01011562,우성아이비,194610,1101115343457
01336443,디와이씨,310870,1101116902393
00961774,유티아이,179900,1341110189717
00299844,미래반도체,254490,1101111228364
00154718,비츠로셀,082920,1101110548771
00350020,파인디앤씨,049120,1101111667273
00117382,디와이홀딩스,004510,1243110001795
00409672,티비에이치글로벌,084870,1801110346204
00125646,삼목에스폼,018310,1101110400377
00260569,유니셈,036200,1348110024878
00106881,인디에프,014990,1101110279996
00131692,서흥,008490,1243110004252
00122737,팬오션,028670,1101110004286
01325979,세아제강,306200,1101116860640
01311055,쿠콘,294570,1101113579947
00453488,다이나믹디자인,145210,2001110097272
00422284,메가스터디,072870,1101112024026
00313649,현대바이오,048410,1344110015693
00497631,티플랙스,081150,1101110822159
00520610,씨큐브,101240,1543110010576
00351579,SGA,049470,1101111487267
00107677,비비안,002070,1101110030934
00234227,유진로봇,056080,1101110991467
00267854,메디앙스,014100,1101110252471
00480756,이트론,096040,1101111803976
00402989,코스온,069110,1101111823289
00186559,콤텍시스템,031820,1101110414126
00145668,이화공영,001840,1101110033839
00527464,에이치시티,072990,1344110015635
00249982,솔본,035610,1101111064429
00110608,DSR,155660,1801110000777
01259311,푸드나무,290720,1101115045045
00929228,엔에스컴퍼니,224760,1101111089401
00526836,미래나노텍,095500,1101112577885
01325429,네온테크,306620,1101116852431
00159971,KC그린홀딩스,009440,1101110155683
01059605,디와이파워,210540,1942110234534
00681249,씨유메디칼,115480,1412110022619
00260657,오상헬스케어,036220,1101111265697
00307028,경남제약,053950,1350110085255
00130408,서산,079650,2042110000370
00117966,동원개발,013120,1801110029438
00899556,제룡산업,147830,1101114722917
00131328,두함지개발,016140,1101110272916
00578538,티피씨글로벌,130740,1748110017627
00540429,휴림로봇,090710,1101111817828
00231831,조아제약,034940,1943110004498
01203808,AP시스템,265520,1348110400341
01288827,HPSP,403870,1348110401886
01124680,보라티알,250000,1101115879030
00398808,디지털대성,068930,1101111902835
00124577,엠소닉,008120,1115110005136
00128175,원익큐브,014190,1101110425432
00970453,파마리서치,214450,1101112183749
00408266,유니온커뮤니티,203450,1101111892903
01344752,케어룸의료산업,327970,1701110405672
00407036,선바이오,067370,1101111424243
00146861,자화전자,033240,1501110005955
00369213,리노스,039980,1101110747414
00306454,한국정보인증,053300,1101111727332
00163345,DB,012030,1101110210859
00204208,마니커,027740,1345110004149
00252001,해원에스티,058480,2001110065213
00525934,LX세미콘,108320,1601110089395
00753643,컨버즈,109070,1313110088017
00161709,퍼시스,016800,1101110345630
00265005,옴니시스템,057540,1211110054981
00104856,삼성증권,016360,1101110335649
00104120,광진실업,026910,1801110025882
00449254,쎄트렉아이,099320,1601110091283
00626011,아이텍,119830,1351110074149
00346407,큐로컴,040350,1101111407314
00414850,효성 ITX,094280,1101111412256
00348034,액토즈소프트,052790,1101111335656
00508274,일진다이아,081000,1545110029242
00367482,라이트론,069540,1601110075170
00140566,한탑,002680,1801110005834
01246034,네오펙트,290660,1101114362531
01038693,드림시큐리티,203650,1101115448356
00832700,에이펙스인텍,207490,1760110015592
01261644,레인보우로보틱스,277810,1601110293889
00531829,엠아이텍,179290,1101110742406
00761059,펌텍코리아,251970,1211110088451
00613318,와이지엔터테인먼트,122870,1101111516397
00622787,바이오노트,377740,1348110324294
01219155,네오크레마,311390,1101113594763
00676122,지디,155960,1355110160940
00136402,신송홀딩스,006880,1101110038061
00107987,남해화학,025860,1101110164717
00159874,한국컴퓨터지주,009760,1753110001455
00633835,HJ중공업,097230,1801110602507
01480780,NH올원리츠,400760,1101117299294
00412597,현대홈쇼핑,057050,1101112248882
00533809,바스칸바이오제약,354390,1101110422090
00153375,태광,023160,1801110045559
00155638,피에스텍,002230,1101110033623
00521433,엔지브이아이,093510,1401110013637
00119140,핸즈코퍼레이션,143210,1201110000323
00155452,풍국주정,023900,1701110000745
00111847,대원강업,000430,1101110015556
00728638,한세실업,105630,1201110484303
00842585,네이블커뮤니케이션즈,153460,1101112707367
01109539,와이아이케이,232140,1101115869346
01021666,덕산테코피아,317330,2301110120607
00133335,성창기업지주,000180,1801110001717
01227039,브릿지바이오,288330,1311110423499
00122481,태경비케이,014580,1101110301111
01008762,데브시스터즈,194480,1101113687568
01387164,샤페론,378800,1101113977050
00123648,심팩인더스트리,005350,1201110012451
00369833,유니온머티리얼,047400,1701110176489
00173999,유성티엔에스,024800,1101110217607
01526806,삼기이브이,419050,1614110049889
00536523,로보스타,090360,1101111655393
00141307,영풍,000670,1101110003824
00140131,키다리스튜디오,020120,1101110539382
01136001,나노브릭,286750,1358110139600
01428203,케이씨씨글라스,344820,1101117342473
00164478,현대건설,000720,1101110007909
00131054,유진증권,001200,1101110007826
01097906,KH 건설,226360,1101115794494
00982023,실리콘투,257720,1101112425448
00162911,한일사료,005860,1345110004008
00828789,대성산업,128820,1101114382612
00151368,인터지스,129260,1801110001973
00169215,에너토크,019990,1101110530687
00185356,제룡전기,033100,1101110513633
00205687,휴먼엔,032860,1101110412778
00925967,이엠티,232530,1351110097612
00164706,현대약품,004310,1243110000250
00126292,삼성카드,029780,1101110346901
00164973,현대해상,001450,1101110035893
00159698,지역난방공사,071320,1112710005962
00128555,삼천리,004690,1101110005929
00200275,YTN,040300,1101110971873
01237434,플리토,300080,1101114945246
00149345,조흥,002600,1101110019334
01398151,밸로프,331520,1101117171731
00112679,대창단조,015230,1801110039396
00131896,선광,003100,1201110000034
00103662,광명전기,017040,1301110006270
01042359,지엘팜텍,204840,1101115478626
00550082,빅텐츠,210120,1101112753873
01113949,퓨전,195440,1101112252289
00406329,루멘스,038060,1301110038918
01515864,넥스트칩,396270,1311110541069
00158963,유나이티드,033270,1342110002769
00141246,SGC이테크건설,016250,1101110327555
01274329,성일하이텍,365340,2111110049793
01042650,큐리언트,115180,1101113926875
00359076,브리지텍,064480,1101111143950
00439965,나노신소재,121600,1601110094162
00109019,대구은행,005270,1701110000141
00231691,판타지오,032800,1601110023757
01089378,디와이디,219550,1101115703594
01487446,씨엔알리서치,359090,1101117525110
00145190,유화증권,003460,1101110042484
00160205,한국내화,010040,1846110000319
00628860,네오위즈,095660,1101113667552
00301112,삼화네트웍스,046390,1101110809595
00886792,루켄테크놀러지스,162120,1348110145822
00471068,덕산하이메탈,077360,2301110056969
